ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5233352,HN110177,01/05/2007 10:00:00 PM,067XX S MORGAN ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0724,007,17,68,04B,1170803,1860231,2007,04/15/2016 08:55:02 AM,41.771949874,-87.649442482,"(41.771949874, -87.649442482)"
9987634,HY177839,03/08/2015 08:00:00 PM,030XX N WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1411,014,1,21,03,1159843,1919812,2015,08/17/2015 03:03:40 PM,41.93567849,-87.68797709,"(41.93567849, -87.68797709)"
7321721,HS123906,01/16/2010 10:23:58 PM,026XX W 25TH ST,0460,BATTERY,SIMPLE,STREET,false,false,1034,010,12,30,08B,1159079,1887307,2010,02/04/2016 06:33:39 AM,41.846497661,-87.691678163,"(41.846497661, -87.691678163)"
10796573,HZ567371,12/28/2016 02:23:00 AM,032XX N OCTAVIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1631,016,36,17,08B,1126853,1920763,2016,01/04/2017 03:47:19 PM,41.938905605,-87.809198269,"(41.938905605, -87.809198269)"
4839745,HM452570,07/03/2006 12:01:00 AM,045XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,STREET,false,false,0222,002,3,38,06,1179618,1875090,2006,04/15/2016 08:55:02 AM,41.812527458,-87.616675606,"(41.812527458, -87.616675606)"
8917519,HV589926,12/05/2012 11:25:00 AM,131XX S LANGLEY AVE,0460,BATTERY,SIMPLE,CHA APARTMENT,false,false,0533,005,9,54,08B,1183246,1818308,2012,02/04/2016 06:33:39 AM,41.65662744,-87.605130437,"(41.65662744, -87.605130437)"
8783313,HV456954,08/31/2012 10:30:00 PM,066XX S BELL AVE,0460,BATTERY,SIMPLE,STREET,false,false,0832,008,15,66,08B,1162546,1860618,2012,02/04/2016 06:33:39 AM,41.773188044,-87.679699369,"(41.773188044, -87.679699369)"
10542329,HZ288059,05/31/2016 09:00:00 PM,015XX E 76TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0411,004,5,43,08B,1187842,1854565,2016,06/07/2016 03:57:55 PM,41.756013088,-87.587163707,"(41.756013088, -87.587163707)"
2014300,HH218929,03/02/2002 10:25:00 PM,015XX W FULLERTON AV,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,1811,018,,,26,1165473,1916022,2002,04/15/2016 08:55:02 AM,41.925160357,-87.667394686,"(41.925160357, -87.667394686)"
1587308,G350565,06/16/2001 07:00:00 PM,004XX W 115 ST,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,true,false,0522,005,,,08B,1175159,1828606,2001,08/17/2015 03:03:40 PM,41.685070486,-87.634416099,"(41.685070486, -87.634416099)"
4152924,HL487328,07/16/2005 05:40:00 AM,071XX S EGGLESTON AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0732,007,6,68,06,1174528,1857584,2005,04/15/2016 08:55:02 AM,41.764604106,-87.635866529,"(41.764604106, -87.635866529)"
6491262,HP565493,09/11/2008 07:00:00 AM,063XX S BISHOP ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0725,007,16,67,05,1167756,1862606,2008,02/04/2016 06:33:39 AM,41.77853312,-87.660543723,"(41.77853312, -87.660543723)"
1880678,G721067,12/01/2001 02:43:09 PM,010XX N SPRINGFIELD AV,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,1112,011,,,26,1150146,1906917,2001,08/17/2015 03:03:40 PM,41.900488201,-87.723951171,"(41.900488201, -87.723951171)"
8207329,HT441056,08/10/2011 11:50:00 AM,006XX N WABASH AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1834,018,42,8,06,1176623,1904594,2011,02/04/2016 06:33:39 AM,41.893556511,-87.6267707,"(41.893556511, -87.6267707)"
10444172,HZ181358,03/09/2016 11:05:00 PM,033XX W BELMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1412,014,35,21,08B,,,2016,03/16/2016 03:52:30 PM,,,
1369917,G066488,02/01/2001 04:45:00 PM,054XX N FOREST GLEN AV,2022,NARCOTICS,POSS: COCAINE,VEHICLE NON-COMMERCIAL,true,false,1621,016,,,18,1141512,1936050,2001,08/17/2015 03:03:40 PM,41.98059589,-87.754942646,"(41.98059589, -87.754942646)"
2762277,HJ405458,06/03/2003 12:00:00 AM,054XX S CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0911,009,14,63,07,1158633,1868464,2003,04/15/2016 08:55:02 AM,41.794799285,-87.69382966,"(41.794799285, -87.69382966)"
6449013,HP528771,08/21/2008 11:30:00 PM,009XX W WEED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1822,018,32,8,07,1169697,1910457,2008,02/04/2016 06:33:39 AM,41.909798633,-87.652036281,"(41.909798633, -87.652036281)"
4354393,HL640920,09/28/2005 01:20:00 PM,074XX S WESTERN AVE,0810,THEFT,OVER $500,STREET,false,false,0835,008,18,66,06,1161657,1855500,2005,04/15/2016 08:55:02 AM,41.759162013,-87.683100073,"(41.759162013, -87.683100073)"
3380020,HK429383,06/14/2004 02:39:16 AM,057XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1512,015,29,25,08B,1138030,1900164,2004,04/15/2016 08:55:02 AM,41.882184655,-87.768617687,"(41.882184655, -87.768617687)"
6333354,HP419210,06/27/2008 12:10:00 PM,022XX W WARREN BLVD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,CHA PARKING LOT/GROUNDS,true,false,1332,012,2,28,26,1161454,1900313,2008,02/04/2016 06:33:39 AM,41.88213835,-87.682600206,"(41.88213835, -87.682600206)"
7629300,HS429799,07/26/2010 01:49:00 AM,007XX W OHARE ST,0460,BATTERY,SIMPLE,AIRPORT EXTERIOR - SECURE AREA,true,false,1654,016,41,76,08B,1097140,1939023,2010,02/04/2016 06:33:39 AM,41.989460428,-87.91807955,"(41.989460428, -87.91807955)"
4647620,HM155380,01/31/2006 01:29:32 PM,052XX W FERDINAND ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1523,015,28,25,18,1141451,1902647,2006,04/15/2016 08:55:02 AM,41.888935854,-87.755994253,"(41.888935854, -87.755994253)"
3630073,HK725845,11/01/2004 09:00:00 PM,033XX N LAWNDALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1732,017,30,21,05,1151136,1921896,2004,04/15/2016 08:55:02 AM,41.941572551,-87.719921272,"(41.941572551, -87.719921272)"
2616744,HJ220338,03/05/2003 07:00:00 PM,007XX S CALIFORNIA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1135,011,2,27,26,1157823,1896441,2003,04/15/2016 08:55:02 AM,41.871587983,-87.696038825,"(41.871587983, -87.696038825)"
10327004,HY517780,11/28/2015 05:00:00 PM,027XX W 63RD ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,true,false,0825,008,15,66,24,1159324,1862764,2015,12/05/2015 03:54:02 PM,41.779143566,-87.691451797,"(41.779143566, -87.691451797)"
2029525,HH240487,03/13/2002 07:30:00 AM,013XX S TRIPP AV,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1011,010,,,05,1148263,1893500,2002,04/15/2016 08:55:02 AM,41.863706933,-87.731213346,"(41.863706933, -87.731213346)"
4476451,HL767696,12/02/2005 01:39:00 PM,007XX N WELLS ST,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,1831,018,42,8,06,1174597,1905472,2005,04/15/2016 08:55:02 AM,41.896011332,-87.634185138,"(41.896011332, -87.634185138)"
6597004,HP663291,11/03/2008 11:00:00 AM,016XX S KOSTNER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1012,010,24,29,14,1147319,1891572,2008,02/04/2016 06:33:39 AM,41.858434376,-87.734728096,"(41.858434376, -87.734728096)"
6033192,HP113923,01/08/2008 10:03:39 PM,002XX E GARFIELD BLVD,2027,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,true,false,0232,002,3,40,18,1178677,1868597,2008,02/04/2016 06:33:39 AM,41.794731567,-87.620324735,"(41.794731567, -87.620324735)"
8009846,HT241232,04/09/2011 02:53:00 AM,051XX W CRYSTAL ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,true,false,2533,025,37,25,04B,1141773,1907836,2011,02/04/2016 06:33:39 AM,41.903169131,-87.754683206,"(41.903169131, -87.754683206)"
3836085,HL199068,02/24/2005 08:36:51 AM,035XX S DR MARTIN LUTHER KING JR DR,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,true,false,0211,002,4,35,03,1179387,1881825,2005,04/15/2016 08:55:02 AM,41.831014114,-87.617317037,"(41.831014114, -87.617317037)"
1683507,G478672,08/11/2001 06:20:00 PM,003XX S HAMLIN BL,0810,THEFT,OVER $500,STREET,false,false,1133,011,,,06,1151068,1898427,2001,08/17/2015 03:03:40 PM,41.877172733,-87.720787204,"(41.877172733, -87.720787204)"
2550454,HJ133247,01/18/2003 04:30:00 AM,088XX S BURLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0424,004,7,46,14,1199203,1847034,2003,04/15/2016 08:55:02 AM,41.735069552,-87.545781657,"(41.735069552, -87.545781657)"
7997072,HT228235,03/31/2011 06:20:00 PM,059XX S WINCHESTER AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0714,007,15,67,04B,1164372,1865328,2011,02/04/2016 06:33:39 AM,41.786074624,-87.67287306,"(41.786074624, -87.67287306)"
4102332,HL441556,06/24/2005 04:30:00 PM,012XX W 111TH PL,0560,ASSAULT,SIMPLE,STREET,false,true,2234,022,34,75,08A,1170028,1830841,2005,04/15/2016 08:55:02 AM,41.691316388,-87.653134778,"(41.691316388, -87.653134778)"
5541092,HN352081,05/18/2007 11:00:00 PM,010XX W 15TH ST,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,false,false,1232,012,2,28,07,1169931,1892930,2007,04/15/2016 08:55:02 AM,41.861698243,-87.651688112,"(41.861698243, -87.651688112)"
7501679,HS295614,05/07/2010 10:48:54 AM,054XX W ADAMS ST,5011,OTHER OFFENSE,LICENSE VIOLATION,SIDEWALK,false,false,1522,015,29,25,26,1140180,1898798,2010,02/04/2016 06:33:39 AM,41.878397082,-87.760756234,"(41.878397082, -87.760756234)"
2420513,HH738958,10/26/2002 03:10:51 AM,110XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0513,005,9,49,08B,1181513,1831960,2002,04/15/2016 08:55:02 AM,41.694130516,-87.611052928,"(41.694130516, -87.611052928)"
4130947,HL464734,07/05/2005 06:58:16 PM,077XX N MARSHFIELD AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,false,2422,024,49,1,08A,1163977,1951128,2005,04/15/2016 08:55:02 AM,42.02152431,-87.6718957,"(42.02152431, -87.6718957)"
6211470,HP299603,04/21/2008 12:00:00 AM,005XX W ADAMS ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0111,001,2,28,06,1172616,1899360,2008,02/04/2016 06:33:39 AM,41.879283693,-87.641641821,"(41.879283693, -87.641641821)"
2049134,HH266446,03/26/2002 01:50:00 PM,065XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,1632,016,,,06,1132190,1925884,2002,04/15/2016 08:55:02 AM,41.952866977,-87.789463625,"(41.952866977, -87.789463625)"
2938494,HJ595561,08/29/2003 06:30:00 PM,021XX N CICERO AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,2522,025,31,19,16,1144050,1913615,2003,04/15/2016 08:55:02 AM,41.918984872,-87.746173905,"(41.918984872, -87.746173905)"
8610743,HV284825,05/13/2012 05:15:00 PM,112XX S EDBROOKE AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,CONSTRUCTION SITE,true,false,0531,005,9,49,18,1179199,1830540,2012,02/04/2016 06:33:39 AM,41.690286769,-87.619568105,"(41.690286769, -87.619568105)"
1787153,G609727,10/10/2001 10:15:00 PM,068XX S MICHIGAN AV,0460,BATTERY,SIMPLE,APARTMENT,false,false,0322,003,,,08B,1178302,1859697,2001,08/17/2015 03:03:40 PM,41.770317598,-87.621969842,"(41.770317598, -87.621969842)"
1636826,G410276,07/13/2001 05:20:00 PM,073XX S VERNON AV,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0323,003,,,06,1180551,1856640,2001,08/17/2015 03:03:40 PM,41.761877533,-87.613819728,"(41.761877533, -87.613819728)"
8708165,HV384838,07/13/2012 06:00:00 PM,018XX N LINCOLN PARK WEST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1814,018,43,7,05,1173970,1912495,2012,02/04/2016 06:33:39 AM,41.915296793,-87.636278354,"(41.915296793, -87.636278354)"
1987657,HH180664,02/11/2002 12:05:50 PM,046XX W DIVERSEY AV,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,2521,025,,,11,1144951,1918212,2002,04/15/2016 08:55:02 AM,41.931582515,-87.742747165,"(41.931582515, -87.742747165)"
7303286,HS106976,01/05/2010 11:45:00 PM,072XX S CONSTANCE AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,true,0324,003,8,43,06,1189631,1857160,2010,02/04/2016 06:33:39 AM,41.763091226,-87.580524298,"(41.763091226, -87.580524298)"
3440122,HK508018,07/19/2004 07:00:00 PM,029XX W MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1331,012,2,27,05,1156703,1899877,2004,04/15/2016 08:55:02 AM,41.881039454,-87.700057723,"(41.881039454, -87.700057723)"
10605780,HZ336330,07/05/2016 12:11:00 PM,078XX S HALSTED ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,false,false,0621,006,17,71,26,1172325,1852947,2016,07/25/2016 03:53:44 PM,41.751928332,-87.644077264,"(41.751928332, -87.644077264)"
8883582,HV557821,11/11/2012 04:00:00 PM,003XX W 58TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0711,007,20,68,08A,1174979,1866416,2012,02/04/2016 06:33:39 AM,41.788830044,-87.633950231,"(41.788830044, -87.633950231)"
8350806,HT584016,11/10/2011 11:15:00 PM,023XX W HARRISON ST,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,1224,012,2,28,18,1160695,1897306,2011,02/04/2016 06:33:39 AM,41.873902628,-87.685470602,"(41.873902628, -87.685470602)"
4438170,HL734707,11/14/2005 10:00:00 AM,026XX W 23RD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1034,010,28,30,05,1159143,1888633,2005,04/15/2016 08:55:02 AM,41.850135036,-87.691406909,"(41.850135036, -87.691406909)"
9116222,HW261132,05/05/2013 10:30:00 AM,060XX S ELIZABETH ST,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0713,007,16,67,08B,1169021,1864824,2013,02/04/2016 06:33:39 AM,41.784592327,-87.655842088,"(41.784592327, -87.655842088)"
4736985,HM344938,05/11/2006 09:00:00 AM,022XX N SPRINGFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2525,025,30,22,05,1150012,1914619,2006,04/15/2016 08:55:02 AM,41.921625837,-87.724242467,"(41.921625837, -87.724242467)"
7373221,HS175651,02/22/2010 08:15:00 AM,078XX S BURNHAM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0421,004,7,43,08B,1196080,1853591,2010,02/04/2016 06:33:39 AM,41.753140326,-87.557006065,"(41.753140326, -87.557006065)"
8570224,HV245148,04/16/2012 08:15:00 PM,039XX W ONTARIO ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1122,011,27,23,14,1149783,1903941,2012,02/04/2016 06:33:39 AM,41.892328818,-87.725361958,"(41.892328818, -87.725361958)"
4121805,HL458825,06/25/2005 04:00:00 AM,044XX W WASHINGTON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,1113,011,28,26,07,1146728,1900125,2005,04/15/2016 08:55:02 AM,41.881916134,-87.736679247,"(41.881916134, -87.736679247)"
6531412,HP604183,10/01/2008 09:30:00 PM,073XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0735,007,17,67,14,1165620,1856086,2008,02/04/2016 06:33:39 AM,41.76068696,-87.668559196,"(41.76068696, -87.668559196)"
3141112,HK133452,01/19/2004 07:43:54 AM,003XX N PINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1523,015,28,25,14,1139438,1901786,2004,04/15/2016 08:55:02 AM,41.886610089,-87.763407877,"(41.886610089, -87.763407877)"
7617445,HS419925,07/15/2010 10:38:00 PM,065XX N CLAREMONT AVE,0935,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",STREET,false,false,2412,024,50,2,07,1159466,1943139,2010,02/04/2016 06:33:39 AM,41.999696723,-87.688717592,"(41.999696723, -87.688717592)"
4914731,HM530534,08/09/2006 08:30:00 PM,094XX S WESTERN AVE,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,BANK,false,false,2221,022,19,72,03,1162035,1841878,2006,04/15/2016 08:55:02 AM,41.721773284,-87.682092515,"(41.721773284, -87.682092515)"
3159192,HK157735,01/31/2004 10:00:00 PM,083XX S BOND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0424,004,10,46,26,1198610,1849729,2004,04/15/2016 08:55:02 AM,41.742479705,-87.547863998,"(41.742479705, -87.547863998)"
7222568,HR638046,11/11/2009 01:30:00 PM,003XX N JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1333,012,27,28,14,1166092,1902386,2009,02/04/2016 06:33:39 AM,41.887729055,-87.665510287,"(41.887729055, -87.665510287)"
6330028,HP418751,06/27/2008 07:00:00 AM,001XX S CAMPBELL AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, GROUNDS",false,false,1125,011,2,28,06,1159774,1899157,2008,02/04/2016 06:33:39 AM,41.879000971,-87.688801046,"(41.879000971, -87.688801046)"
7651784,HS442966,08/03/2010 03:20:00 AM,032XX W FULLERTON AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1413,014,35,22,08A,1154428,1915774,2010,02/04/2016 06:33:39 AM,41.924708034,-87.707985891,"(41.924708034, -87.707985891)"
2644743,HJ256209,03/23/2003 05:00:00 PM,015XX S FAIRFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1023,010,28,29,06,1158297,1892717,2003,04/15/2016 08:55:02 AM,41.861359279,-87.694400341,"(41.861359279, -87.694400341)"
7115305,HR524583,09/07/2009 05:40:00 PM,008XX W 111TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2233,022,34,75,14,1172514,1831233,2009,02/04/2016 06:33:39 AM,41.692337868,-87.644021804,"(41.692337868, -87.644021804)"
4517478,HL723537,11/08/2005 03:05:10 PM,037XX W LELAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,1723,017,39,14,18,1150613,1930973,2005,04/15/2016 08:55:02 AM,41.966490762,-87.721605386,"(41.966490762, -87.721605386)"
8569444,HV244415,04/15/2012 05:00:00 AM,016XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0132,001,2,33,05,1177485,1892314,2012,02/04/2016 06:33:39 AM,41.859839973,-87.623977654,"(41.859839973, -87.623977654)"
5057406,HM663375,10/16/2006 01:15:00 PM,056XX N MELVINA AVE,0483,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,RESIDENCE,true,false,1622,016,45,10,04B,1133912,1937233,2006,04/15/2016 08:55:02 AM,41.983979568,-87.782865292,"(41.983979568, -87.782865292)"
10495133,HZ235795,04/21/2016 06:50:00 PM,033XX W FULLERTON AVE,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,false,false,1413,014,35,22,06,1153545,1915755,2016,04/28/2016 03:51:26 PM,41.924673521,-87.711230943,"(41.924673521, -87.711230943)"
1594829,G364097,06/22/2001 09:30:00 AM,020XX S WENTWORTH AV,0810,THEFT,OVER $500,STREET,false,false,2111,002,,,06,1175314,1890658,2001,08/17/2015 03:03:40 PM,41.855344737,-87.631996356,"(41.855344737, -87.631996356)"
6479717,HP556115,09/06/2008 08:20:00 AM,028XX W WILCOX ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1124,011,2,27,18,1157457,1899228,2008,02/04/2016 06:33:39 AM,41.879243235,-87.697306736,"(41.879243235, -87.697306736)"
2949925,HJ637579,09/18/2003 11:35:36 AM,059XX W HURON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1511,015,29,25,05,1136711,1904036,2003,04/15/2016 08:55:02 AM,41.892833645,-87.773368354,"(41.892833645, -87.773368354)"
1898548,G743941,12/12/2001 05:30:00 PM,040XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1114,011,,,14,1149627,1901481,2001,08/17/2015 03:03:40 PM,41.885581346,-87.72599883,"(41.885581346, -87.72599883)"
7788719,HS597544,10/29/2010 09:00:00 AM,009XX W WELLINGTON AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1932,019,44,6,06,1169436,1920111,2010,02/04/2016 06:33:39 AM,41.936295389,-87.652713593,"(41.936295389, -87.652713593)"
2353775,HH652098,09/16/2002 02:20:00 PM,0000X W BRAYTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0523,005,9,53,08B,1178289,1821469,2002,04/15/2016 08:55:02 AM,41.665415215,-87.623173347,"(41.665415215, -87.623173347)"
9264606,HW408111,08/09/2013 02:30:00 PM,066XX S MARYLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0321,003,5,42,05,1183034,1861240,2013,02/04/2016 06:33:39 AM,41.774443027,-87.604576499,"(41.774443027, -87.604576499)"
2853582,HJ515709,07/24/2003 01:00:00 PM,059XX N NAVARRE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1611,016,41,10,08A,1131698,1939126,2003,04/15/2016 08:55:02 AM,41.989212891,-87.790964105,"(41.989212891, -87.790964105)"
2697932,HJ293344,04/11/2003 09:45:00 AM,039XX W 16TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1014,010,24,29,18,1150164,1891752,2003,04/15/2016 08:55:02 AM,41.858873413,-87.724280346,"(41.858873413, -87.724280346)"
9164917,HW310146,06/04/2013 03:00:00 PM,0000X E BELLEVUE PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,true,false,1824,018,42,8,11,1176495,1907516,2013,02/04/2016 06:33:39 AM,41.901577513,-87.627152462,"(41.901577513, -87.627152462)"
8253937,HT487883,09/08/2011 08:40:00 PM,017XX N MILWAUKEE AVE,0810,THEFT,OVER $500,STREET,false,false,1434,014,32,24,06,1161914,1911347,2011,02/04/2016 06:33:39 AM,41.912406937,-87.680602833,"(41.912406937, -87.680602833)"
8088964,HT319304,05/26/2011 11:30:00 PM,035XX N OZANAM AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1631,016,36,17,08B,1123459,1922474,2011,02/04/2016 06:33:39 AM,41.943657072,-87.821634839,"(41.943657072, -87.821634839)"
10611995,HZ362238,07/22/2016 05:00:00 PM,071XX S LOWE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0732,007,6,68,06,,,2016,07/29/2016 03:54:32 PM,,,
7361006,HS162338,02/12/2010 03:15:00 PM,076XX S PAXTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0414,004,7,43,08B,1192195,1854766,2010,02/04/2016 06:33:39 AM,41.756459937,-87.571204676,"(41.756459937, -87.571204676)"
10132467,HY321376,06/29/2015 09:45:00 PM,071XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,true,0323,003,6,69,14,1178838,1857726,2015,08/17/2015 03:03:40 PM,41.764896782,-87.620065012,"(41.764896782, -87.620065012)"
5247947,HM660634,10/14/2006 11:52:03 PM,008XX E 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0624,006,8,44,18,1183077,1852804,2006,04/15/2016 08:55:02 AM,41.751292803,-87.604680828,"(41.751292803, -87.604680828)"
4090483,HL434692,06/21/2005 12:15:00 PM,020XX W ST PAUL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1434,014,32,24,05,1162426,1911586,2005,04/15/2016 08:55:02 AM,41.913052062,-87.678715182,"(41.913052062, -87.678715182)"
4222199,HL548527,08/14/2005 12:30:00 AM,024XX N KIMBALL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1413,014,26,22,14,1153300,1916009,2005,04/15/2016 08:55:02 AM,41.925375392,-87.712124423,"(41.925375392, -87.712124423)"
10446199,HZ184046,03/12/2016 03:00:00 AM,0000X S LA SALLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0122,001,42,32,14,,,2016,03/19/2016 03:45:12 PM,,,
6845658,HR252995,04/05/2009 01:00:00 PM,068XX S THROOP ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,0724,007,17,67,08B,1168841,1859317,2009,02/04/2016 06:33:39 AM,41.76948433,-87.656660917,"(41.76948433, -87.656660917)"
6588457,HP660061,11/01/2008 01:00:00 PM,022XX S DR MARTIN LUTHER KING JR DR,0890,THEFT,FROM BUILDING,OTHER,false,false,0133,001,2,33,06,1178866,1889450,2008,02/04/2016 06:33:39 AM,41.851949553,-87.618995915,"(41.851949553, -87.618995915)"
2081444,HH307877,04/15/2002 02:30:00 AM,014XX S KOSTNER AV,1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT/LAND,false,true,1011,010,,,14,1147282,1892817,2002,04/15/2016 08:55:02 AM,41.86185152,-87.734832055,"(41.86185152, -87.734832055)"
1717669,G516713,08/29/2001 02:00:00 PM,036XX S PARNELL AV,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0925,009,,,06,1173265,1880804,2001,08/17/2015 03:03:40 PM,41.828350226,-87.639809124,"(41.828350226, -87.639809124)"
